x,y
0.0028540097698292375,0.01793131119845379
0.0028870909173592347,0.018139132371020977
0.002920555512182745,0.01834936162473089
0.00295440799888038,0.018562026843872783
0.0029886528735503827,0.018777156234959156
0.0030232946844057766,0.018994778330425992
0.003058338032378432,0.019214921992374654
0.0030937875717301365,0.019437616416355885
0.0031296480106707504,0.019662891135196342
0.0031659241119835206,0.01989077602286817
0.00320262069365765,0.020121301298401978
0.0032397426295281955,0.02035449752984378
0.003277294849923382,0.020590395638256237
0.0033152823423194234,0.020829026901764768
0.0033537101520029287,0.02107042295964893
0.003392583382740992,0.021314615816479567
0.0034319071974590427,0.021561637846302165
0.0034716868189265592,0.02181152179686694
0.003511927530450728,0.022064300793906113
0.0035526346765781393,0.022320008345458796
0.003593813663804626,0.022578678346244115
0.0036354699612933176,0.022840345082082873
0.0036776091016010306,0.023105043234368447
0.0037202366814130658,0.023372807884587215
0.003763358362286533,0.023643674518889185
0.003806979871402284,0.02391767903270918
0.003851107002325569,0.024194857735439213
0.0038957456157755013,0.024475247355152455
0.003940901640403447,0.024758885043379367
0.003986581073580439,0.025045808379936488
0.004032789982193705,0.025336055377808378
0.004079534503452449,0.0256296644880833
0.004126820845702952,0.02592667460494305
0.004174655289253135,0.026227125070707562
0.0042230441872066725,0.0265310556809348
0.004271993966306777,0.026838506689576328
0.004321511127789762,0.02714951881418935
0.004371602248248502,0.02746413324120547
0.004422273980505897,0.027782391631256925
0.004473533054498463,0.028104336124560647
0.004525386278170167,0.028430009346360877
0.004577840538376616,0.02875945441243071
0.004630902801799737,0.029092714934633182
0.004684580115873045,0.02942983502654245
0.004738879609717651,0.02977085930912558
0.004793808495089107,0.030115832916485494
0.004849374067335233,0.030464801501665622
0.004905583706365045,0.03081781124251681
0.004962444877628913,0.031174908847627008
0.005019965133110079,0.0315361415623143
0.0050781521123276704,0.03190155717468382
0.005137013543351339,0.032271204021749114
0.005196557243827658,0.032645130995618415
0.005256791122018419,0.033023387549746486
0.0053177231778509665,0.03340602370525253
0.0053793615039806975,0.0337930900573046
0.005441714286865887,0.03418463778157128
0.005504789807854967,0.03458071864074087
0.005568596444286409,0.03498138499110901
0.005633142670601352,0.03538668978923474
0.005698437059469136,0.035796686598666104
0.005764488282925874,0.03621142959673539
0.005831305113526219,0.0366309735814247
0.005898896425508494,0.03705537397830242
0.00596727119597331,0.03748468684753095
0.006036438506075864,0.03791896889094635
0.0061064075422320365,0.03835827745921028
0.006177187597338488,0.03880267055903492
0.006248788072006888,0.03925220686048105
0.0063212184758124484,0.03970694570433015
0.006394488428556943,0.040166947109530726
0.006468607661546328,0.04063227178071924
0.006543586018883236,0.04110298111581671
0.006619433458774394,0.04157913721370062
0.006696160054853222,0.042060802881953095
0.006773775997517752,0.042548041644685654
0.006852291595284064,0.04304091775044098
0.006931717276155407,0.043539496180172006
0.007012063589007184,0.04404384265529894
0.007093341204987997,0.044554023645844335
0.007175560918936928,0.045070106378646814
0.007258733650817253,0.045592158845653714
0.007342870447166765,0.046120249812292895
0.007427982482564918,0.04665444882592431
0.00751408106111697,0.04719482622437126
0.00760117761795533,0.04774145314453206
0.007689283720758313,0.04829440153107202
0.00777841107128649,0.04885374414519614
0.007868571506936851,0.04941955457350287
0.007959777002314986,0.04999190723691896
0.008052039670825477,0.05057087739971557
0.008145371766280746,0.05115654117860614
0.00823978568452852,0.05174897555192553
0.008335293965098196,0.05234825836889133
0.00843190929286626,0.05295446835894672
0.008529644499741026,0.05356768514118529
0.008628512566366896,0.054187989233857904
0.00872852662384838,0.054815462063961304
0.008829699955494092,0.05545018597690864
0.00893204599858097,0.05609224424628186
0.00903557834613893,0.05674172108366564
0.009140310748756233,0.05739870164856291
0.009246257116405743,0.058063272058391735
0.009353431520292386,0.05873551939856319
0.009461848194722003,0.059415531732640116
0.009571521538991866,0.060103398112576305
0.009682466119303124,0.06079920858903581
0.009794696670695395,0.06150305422179199
0.009908228099003798,0.06221502709020565
0.010023075482838654,0.06293522030378193
0.010139254075588154,0.06366372801280526
0.010256779307444218,0.06440064541905177
0.01037566678745186,0.06514606878657841
0.010495932305582278,0.06590009545258797
0.010617591834830001,0.06666282383836936
0.010740661533334334,0.06743435346031189
0.010865157746525383,0.06821478494099305
0.010991097009294973,0.06900422002033807
0.01111849604819271,0.06980276156685088
0.01124737178364752,0.07061051358891463
0.011377741332214914,0.07142758124616078
0.011509622008850324,0.07225407086090538
0.011643031329208768,0.07309008992965067
0.011777987011971193,0.0739357471346512
0.01191450698119776,0.0747911523555417
0.012052609368708425,0.07565641668102609
0.012192312516491107,0.07653165242062462
0.01233363497913776,0.0774169731164781
0.012476595526308698,0.0783124935552064
0.012621213145225473,0.07921832977981921
0.012767507043192657,0.08013459910167696
0.01291549665014884,0.08106142011249869
0.013065201621247212,0.08199891269641515
0.013216641839466052,0.0829471980420636
0.013369837418249465,0.08390639865472156
0.013524808704178755,0.0848766383684768
0.013681576279674718,0.0858580423584297
0.013840160965731315,0.08685073715292527
0.014000583824680975,0.0878548506458105
0.014162866162991988,0.08887051210871393
0.014327029534098309,0.08989785220334315
0.014493095741262165,0.09093700299379616
0.014661086840469845,0.09198809795888227
0.014831025143361045,0.09305127200444803
0.015002933220192183,0.09412666147570341
0.015176833902834053,0.09521440416954313
0.015352750287804227,0.09631463934685834
0.015530705739334601,0.0974275077448325
0.015710723892474503,0.0985531515892165
0.01589282865622978,0.09969171460657668
0.016077044216738237,0.10084334203650948
0.016263395040481923,0.10200818064381639
0.016451905877536626,0.10318637873063247
0.016642601764859037,0.10437808614850103
0.016835508029612024,0.10558345431038757
0.017030650292528444,0.10680263620262476
0.01722805447131394,0.10803578639678071
0.01742774678408919,0.10928306106144221
0.017629753752872058,0.11054461797390396
0.01783410220710008,0.11182061653175471
0.018040819287193827,0.11311121776435114
0.018249932448161525,0.11441658434416915
0.018461469463245474,0.11573688059802238
0.018675458427610758,0.11707227251813761
0.018891927762076665,0.11842292777307517
0.01911090621689138,0.1197890157184833
0.019332422875550453,0.1211707074076743
0.019556507158659493,0.12256817560200943
0.019783188827841643,0.12398159478108005
0.020012497989690372,0.12541114115267096
0.020244465099768037,0.1268569926624918
0.020479120966650853,0.12831932900366222
0.020716496756020688,0.12979833162593465
0.02095662399480433,0.13129418374463964
0.02119953457536071,0.13280707034933645
0.021445260759716676,0.13433717821215244
0.021693835183851845,0.13588469589579258
0.021945290862033135,0.13744981376120105
0.022199661191199548,0.13903272397485555
0.02245697995539774,0.14063362051567402
0.02271728133026905,0.14225269918151337
0.02298059988758851,0.143890157595238
0.02324697059985648,0.14554619521033654
0.023516428844943486,0.14722101331606247
0.023789010410788933,0.1489148150420754
0.024064751500154243,0.15062780536255727
0.024343688735431104,0.15236019109977755
0.024625859163505466,0.1541121809270809
0.024911300260677886,0.1558839853712682
0.025200049937640922,0.1576758168143431
0.025492146544514233,0.1594878894945929
0.02578762887593801,0.161320419506973
0.02608653617622548,0.1631736248027625
0.026388908144575104,0.1650477251884566
0.02669478494034321,0.16694294232386178
0.027004207188377725,0.1688594997193571
0.02731721598441376,0.17079762273228402
0.027633852900531698,0.17275753856242612
0.027954159990678566,0.17473947624653804
0.02827817979625341,0.17674366665188224
0.02860595535175742,0.17877034246873022
0.028937530190509504,0.18081973820178276
0.02927294835042816,0.18289209016046357
0.029612254379880344,0.18498763644803748
0.029955493343598132,0.18710661694950348
0.030302710828663964,0.1892492733182111
0.030653952950565267,0.1914158489611463
0.031009266359319266,0.19360658902283154
0.031368698245668764,0.19582174036778266
0.03173229634734976,0.1980615515614629
0.032100108955431715,0.20032627284967272
0.03247218492073129,0.2026161561363114
0.03284857366030044,0.20493145495944476
0.033229325163989715,0.20727242446561034
0.03361449000108765,0.20963932138228963
0.03400411932703706,0.2120324039884737
0.03439826489022924,0.21445193208324687
0.034796979038876914,0.21689816695231037
0.03520031472796679,0.21937137133236365
0.035608325526292776,0.22187180937326095
0.0360210656235707,0.22439974659785514
0.03643858983763545,0.22695544985943972
0.03686095362172158,0.2295391872966957
0.037288213071828336,0.23215122828604753
0.03772042493416997,0.2347918433913286
0.03815764661271248,0.23746130431065346
0.038599936176797675,0.24015988382039083
0.0390473523688556,0.24288785571612712
0.03949995461220643,0.24564549475050762
0.039957803018952694,0.24843307656783684
0.04042095839796308,0.2512508776353181
0.040889482262948626,0.25409917517080516
0.041363436840632754,0.2569782470669386
0.041842885079015825,0.259888371811531
0.04232789065573551,0.2628298284040632
0.042818517986524134,0.26580289626814946
0.043314832233764006,0.26880785515982253
0.043816899315141926,0.27184498507148763
0.044324785912403984,0.27491456613138593
0.044838559480211884,0.27801687849840706
0.04535828825510189,0.2811522022520806
0.04588404126454759,0.2843208172775741
0.046415888336127795,0.2875230031455194
0.0469539001068006,0.2907590389864803
0.04749814803228502,0.2940292033598728
0.04804870439655132,0.2973337741171401
0.048605642321421366,0.30067302825897935
0.04916903577628029,0.3040472417864104
0.04973895958790065,0.30745668954547134
0.05031548945038054,0.3109016450653157
0.05089870193519682,0.31438238038948363
0.05148867450137495,0.31789916590010847
0.05208548550577663,0.32145227013481426
0.052689214213506745,0.325041959596052
0.0532999408084409,0.3286684985526161
0.053917746403875026,0.33233214883307066
0.05454271305329834,0.3360331696108117
0.05517492376129126,0.3397718171804797
0.05581446249454964,0.3435483447254309
0.0564614141930367,0.34736300207596305
0.05711586478126432,0.3512160354579875
0.05777790117970504,0.35510768723182706
0.05844761131633634,0.35903819562080785
0.05912508413831878,0.3630077944293103
0.05981040962380941,0.3670167127499265
0.06050367879391221,0.37106517465936745
0.061204983724766994,0.3751533989027498
0.061914417559778445,0.3792815985658825
0.0626320745219869,0.38344998073516373
0.0633580499265825,0.3876587461446851
0.06409244019356454,0.3919080888101326
0.06483534286054723,0.3961981956490579
0.06558685659571432,0.4005292460870877
0.06634708121092348,0.40490141164962024
0.06711611767496284,0.4093148555385536
0.0678940681269611,0.413769732193571
0.06868103588995304,0.4182661868375016
0.06947712548460236,0.4228043550052598
0.07028244264308349,0.4273843620558541
0.07109709432312435,0.4320063226669439
0.0719211887222119,0.43667034031140883
0.07275483529196229,0.4413765067153838
0.07359814475265768,0.4461249012971973
0.07445122910795139,0.4509155905866389
0.07531420165974372,0.45574862762396734
0.07618717702322995,0.4606240513380585
0.07707027114212299,0.46554188590307577
0.07796360130405233,0.47050214007303615
0.07886728615614153,0.4755048064936273
0.07978144572076624,0.48054986099062014
0.08070620141149504,0.48563726183420647
0.08164167604921468,0.490766948978577
0.08258799387844268,0.49593884327604415
0.08354528058382867,0.5011528456649976
0.08451366330684718,0.5064088363309686
0.0854932706626838,0.5117066738400664
0.08648423275731722,0.5170461942440382
0.0874866812047991,0.5224272101561881
0.08850074914473434,0.5278495097973825
0.08952657125996397,0.5333128560113555
0.09056428379445289,0.5388169852485168
0.09161402457138516,0.544361606517455
0.09267593301146879,0.5499464003033165
0.09375015015145284,0.5555710174522344
0.09483681866285923,0.5612350780209697
0.09593608287093142,0.5669381700909218
0.09704808877380301,0.5726798485456567
0.09817298406188836,0.5784596338110943
0.09931091813749796,0.5842770105574977
0.10046204213468131,0.5901314263623928
0.10162650893929952,0.5960222903335547
0.10280447320933098,0.6019489716911923
0.10399609139541204,0.6079107983084614
0.1052015217616159,0.6139070552094414
0.10642092440647247,0.6199369830237186
0.10765446128423159,0.6259997763967142
0.10890229622637305,0.6320945823549212
0.1101645949633657,0.638220498625207
0.11144152514667881,0.6443765719073656
0.11273325637104871,0.6505617960991142
0.11403996019700331,0.6567751104727476
0.11536181017364786,0.6630153978026896
0.11669898186171475,0.6692814824432046
0.11805165285688056,0.6755721283555624
0.11942000281335324,0.6818860370839829
0.12080421346773289,0.6882218456797279
0.12220446866314887,0.6945781245727446
0.12362095437367691,0.7009533753903187
0.12505385872903912,0.7073460287222418
0.1265033720395904,0.7137544418320629
0.12796968682159415,0.720176896314048
0.1294529978227916,0.7266115956955539
0.13095350204826678,0.7330566629845883
0.13247139878661174,0.7395101381624188
0.13400688963639507,0.7459699756211865
0.1355601785329369,0.7524340415465697
0.13713147177539456,0.7589001112456657
0.1387209780541621,0.7653658664203633
0.1403289084785873,0.771828892386613
0.14195547660501015,0.7782866752401344
0.14360089846512605,0.7847365989692535
0.14526539259467813,0.791175942515714
0.14694918006248173,0.7976018767844839
0.14865248449978571,0.8040114616037621
0.15037553212997384,0.8104016426365811
0.15211855179861047,0.8167692482456204
0.15388177500383463,0.8231109863130679
0.15566543592710622,0.8294234410176063
0.15746977146430868,0.8357030695708644
0.1592950212572123,0.8419461989159452
0.161141427725302,0.8481490223909398
0.1630092360979741,0.8543075963606428
0.1648986944471065,0.8604178368200298
0.1668100537200059,0.8664755159733961
0.16874356777273758,0.8724762587934496
0.1706994934038408,0.8784155395650322
0.1726780903884356,0.884288678418586
0.17467962151272456,0.8900908378589146
0.17670435260889467,0.8958170192952742
0.17875255259042355,0.9014620595793293
0.18082449348779517,0.9070206275580404
0.18292045048462938,0.912487220649113
0.18504070195423022,0.9178561614472316
0.18718552949655792,0.9231215943699229
0.18935521797562951,0.9282774823525622
0.1915500555573528,0.933317603602719
0.1937703337477989,0.9382355484247767
0.19601634743191856,0.9430247161265284
0.19828839491270714,0.9476783120202524
0.2005867779508234,0.9521893445316247
0.2029118018046678,0.956550622430708
0.2052637752709252,0.9607547522001905
0.20764301072557748,0.9647941355570199
0.21004982416539153,0.9686609671445963
0.21248453524988828,0.9723472324137536
0.21494746734379805,0.9758447057118669
0.217438947560008,0.9791449486005817
0.2199593068030075,0.9822393084238727
0.22250887981283693,0.9851189171493857
0.22508800520954617,0.9877746905073284
0.227697025538168,0.9901973274525285
0.23033628731421313,0.9923773099766809
0.23300614106969247,0.9943049032992606
0.23570694139967277,0.9959701564670838
0.23843904700937205,0.9973629033940506
0.2412028207618007,0.9984727643742094
0.243998629725955,0.9992891481029237
0.24682684522556925,0.9998012542426302
0.24968784288843268,0.9999980765714027
0.25258200269627845,0.9998684067543285
0.2555097090352507,0.9994008387795185
0.2584713507469564,0.9985837741024292
0.26146732118010924,0.9974054275440657
0.26449801824277197,0.9958538339905468
0.26756384445520454,0.9939168559434539
0.27066520700332414,0.9915821919723399
0.27380251779278575,0.988837386122738
0.27697619350368907,0.9856698383349782
0.28018665564591955,0.9820668159310801
0.2834343306151309,0.9780154662289344
0.28671964974937697,0.9735028303449056
0.2900430493863992,0.9685158582478706
0.2934049709215787,0.9630414251295331
0.29680586086656024,0.9570663491576225
0.30024617090855493,0.9505774106802655
0.30372635797033115,0.9435613729514019
0.30724688427090036,0.9360050044485835
0.3108082173869064,0.9278951028558189
0.3144108303147265,0.9192185207852908
0.318055201533292,0.9099621933127512
0.32174181506763716,0.9001131674021621
0.3254711605531848,0.8896586332956701
0.3292437333007769,0.8785859579452454
0.33306003436245885,0.8668827205622598
0.3369205705980267,0.8545367503608597
0.34082585474234517,0.8415361665702052
0.3447764054734464,0.8278694207894163
0.34877274748141773,0.813525341757384
0.3528154115380883,0.7984931826073769
0.356904934567523,0.7827626706735967
0.3610418597173337,0.7663240599134132
0.36522673643081754,0.7491681860049182
0.36946012051993027,0.7312865241745806
0.3737425742391064,0.7126712498041288
0.3780746663599349,0.6933153018592507
0.3824569722466999,0.6732124491752048
0.38689007393279756,0.6523573596259095
0.3913745601980384,0.6307456721934644
0.39591102664684585,0.6083740719442192
0.40050007578736113,0.5852403679054359
0.40514231711146476,0.5613435738231211
0.40983836717572614,0.5366839917666955
0.4145888496832911,0.5112632985297234
0.41939439556671865,0.4850846347578158
0.4242556430717777,0.4581526967149883
0.4291732378422157,0.4304738305780699
0.43414783300550924,0.40205612912515787
0.4391800892596086,0.37290953065846194
0.4442706749606883,0.34304591997408923
0.4494202662119142,0.3124792311613452
0.4546295469532399,0.2812255519817753
0.45989920905224385,0.2493032295434613
0.46522995239601894,0.21673297694888108
0.4706224849841282,0.18353798055485596
0.4760775230226368,0.14974400744074665
0.4815957910192351,0.11537951263598006
0.4871780218794631,0.08047574561023914
0.4928249570040513,0.04506685547913656
0.4985373463873894,0.009189994324978405
0.5043159487171359,-0.027114582023729305
0.5101615314749833,-0.0638034164689793
0.5160748710385907,-0.1008297571523182
0.5220567527846975,-0.1381434688360893
0.5281079711934331,-0.17569095006272098
0.5342293299538352,-0.21341505706610828
0.5404216420705915,-0.25125503547921213
0.546685729972018,-0.28914646095376223
0.55302242561929,-0.32702118988098317
0.5594325706169377,-0.3648073214761769
0.5659170163246242,-0.4024291725643849
0.5724766239702178,-0.43980726647854435
0.5791122647641759,-0.47685833755507223
0.5858248200152536,-0.5134953527837944
0.5926151812475553,-0.5496275522389126
0.5994842503189409,-0.5851605099842059
0.6064329395408061,-0.6199962172080583
0.6134621717992506,-0.6540331894008736
0.62057288067765,-0.68716659943784
0.62776601058065,-0.7192884384724529
0.6350425168595962,-0.7502877065790984
0.642403365939419,-0.7800506351047649
0.6498495354469889,-0.8084609426987791
0.6573820143409586,-0.8354001269833395
0.6650018030431118,-0.8607477938045816
0.6727099135712337,-0.884382025961557
0.6805073696735207,-0.9061797932466392
0.6883952069645496,-0.9260174055427797
0.6963744730628222,-0.9437710106082192
0.7044462277299037,-0.9593171380348295
0.7126115430111746,-0.9725332906893741
0.7208715033782136,-0.9832985847346362
0.7292272058728313,-0.9914944390765025
0.737679760252773,-0.9970053147906276
0.7462302891391108,-0.9997195047451022
0.7548799281653431,-0.9995299732505556
0.7636298261282242,-0.9963352451332972
0.77248114514034,-0.9900403431375959
0.7814350607844542,-0.9805577720172994
0.790492762269642,-0.9678085470722967
0.7996554525892346,-0.951723264219732
0.8089243486805938,-0.9322432079617472
0.818300681586739,-0.9093214928197395
0.8277856966198472,-0.8829242329491969
0.8373806535266489,-0.8530317337294239
0.8470868266557402,-0.8196396981400956
0.8569055051268347,-0.7827604396937943
0.8668379930019774,-0.7424240925940037
0.8768856094587426,-0.6986798086362094
0.8870496889654403,-0.6515969291722107
0.897331581458352,-0.6012661192225457
0.9077326525210223,-0.5478004495590699
0.9182542835656282,-0.49133641130140576
0.9288978720164498,-0.43203484629149747
0.9396648314954691,-0.3700817752469003
0.9505565920101191,-0.3056891044652345
0.9615746001432096,-0.23909519068188675
0.9727203192450538,-0.1705652425960087
0.9839952296278226,-0.10039153660466751
0.9954008287621519,-0.028893423453431284
1.0069386314760271,0.043582898141213765
1.0186101701559753,0.11666486527826528
1.0304169949505875,0.1899543166256426
1.042360673976401,0.2630285645736745
1.0544427935261684,0.3354417977462695
1.0666649582795389,0.40672683695228606
1.0790287915161836,0.4763972663329921
1.0915359353313911,0.543949959630498
1.1041880508541602,0.6088680191129993
1.1169868184678227,0.6706241416925092
1.1299339380332216,0.7286844231076317
1.1430311291144786,0.782512606669152
1.1562801312073754,0.8315747779351276
1.1696827039703848,0.8753445007566131
1.183240627458378,0.9133083833848399
1.1969557023590427,0.9449720557359782
1.2108297502320393,0.9698665304636945
1.2248646137509307,0.9875549112014309
1.2390621569479157,0.9976394012330255
1.2534242654613994,0.9997685549810393
1.2679528467864338,0.9936447031408434
1.2826498305280598,0.9790314701372821
1.2975171686575868,0.9557612899731964
1.3125568357718427,0.923742813643663
1.3277708293554291,0.8829680883126712
1.3431611700460153,0.8335193756368992
1.3587299019027093,0.7755754642636925
1.3744790926775368,0.7094173199613407
1.3904108340900696,0.6354329064381417
1.4065272421052364,0.5541210010965032
1.422830457214352,0.46609382321637827
1.4393226447194065,0.37207828787540614
1.4560059950206485,0.27291569783308506
1.4728827239075017,0.16955968820207412
1.4899550728528537,0.0630722455885479
1.5072253093107555,-0.045382364902433955
1.524695727017573,-0.1545459142485514
1.5423686462966273,-0.26307689198709205
1.560246414366368,-0.3695636532560834
1.5783314056521165,-0.4725400905061061
1.5966260221014252,-0.5705038461796482
1.6151326935030912,-0.6619370314107375
1.6338538778098621,-0.7453293571024139
1.6527920614648957,-0.819203517784829
1.6719497597319901,-0.8821425958796619
1.6913295170296487,-0.9328191751217123
1.710933907269015,-0.9700257679627341
1.7307655341957258,-0.9927060742144582
1.750827031735725,-0.9999864987768953
1.7711210643450888,-0.991207267261306
1.7916503273639013,-0.9659523923039759
1.8124175473742377,-0.9240776634626109
1.8334254825622907,-0.865735763300953
1.8546769230846993,-0.7913975555010678
1.8761746914391215,-0.7018685518377045
1.8979216428391015,-0.5982995481054109
1.9199206655932848,-0.48219042925745864
1.9421746814890264,-0.355386185755822
1.9646866461804466,-0.2200642609370663
1.9874595495809837,-0.07871246718679206
2.0104964162604992,0.06590312962074073
2.0338003058469822,0.21078075002782087
2.0573743134329137,0.3527360022659898
2.0812215699863392,0.48846537882933366
2.105345242766706,0.6146196337189874
2.129748535745521,0.7278861359393592
2.1544346900318843,0.8250788705892952
2.1794069843029558,0.9032343098045273
2.2046687352394096,0.9597109145009213
2.2302232979659387,0.9922895701284029
2.2560740664968613,0.9992718244187452
2.2822244741868984,0.979572404346954
2.30867799418717,0.9328021678373257
2.335438139906479,0.8593374198400483
2.3625084654779474,0.7603714202744537
2.38989256623105,0.6379439611715892
2.4175940791691306,0.49494511917354506
2.4456166834524464,0.3350897215654013
2.473964100886814,0.162859718707392
2.5026400964179194,-0.016587454272989445
2.5316484786313556,-0.19754531487888355
2.560993100258459,-0.3739189984551716
2.590677858688009,-0.5394180111437015
2.6207066964838526,-0.6877771899474275
2.651083601908539,-0.8130001316138528
2.6818126094530155,-0.9096174502022433
2.7128978003724673,-0.972950368285543
2.7443433032283653,-0.9993684469741068
2.776153294436801,-0.9865288381183442
2.8083319988231725,-0.9335834313705497
2.840883690183304,-0.8413398070219359
2.8738126918510662,-0.7123621272478028
2.9071233772725784,-0.5509991254485493
2.9408201705870636,-0.36332828379760895
2.9749075472144404,-0.1570081847798578
3.009390034449721,0.05896510378416546
3.044272212064303,0.2745969480134872
3.0795587129142263,0.4793220999190907
3.115254223555488,0.662509198850674
3.1513634848664793,0.8140228172365962
3.1878912926776457,0.9248175912163874
3.2248424984084423,0.987533047608711
3.26222200971167,0.9970528546645905
3.3000347911252854,0.9509889427394039
3.338285864731761,0.8500498218675812
3.3769803108250915,0.6982539826789304
3.4161232685855283,0.502953925228999
3.4557199367621396,0.27464438176929007
3.4957755743632752,0.026539732527835234
3.536295501355043,-0.2260797674234472
3.5772850993678733,-0.4667360742411196
3.6187498124112802,-0.6787998800198027
3.6606951475969023,-0.8466602171338271
3.7031266758699273,-0.9569433923191304
3.746050032748993,-0.9996920399093804
3.7894709190746676,-0.969404530823754
3.8333951017666013,-0.8658312873112176
3.8778284145894575,-0.6944294698142949
3.9227767589277196,-0.46639230308488566
3.9682461045694817,-0.19819457228705648
4.014242490499322,0.0893688158549531
4.060772025700365,0.3726303456890692
4.1078408899656464,0.6269128051088512
4.155455334718876,0.8286852810333225
4.203621683844713,0.9578415822189078
4.252346334528682,0.9998913319838277
4.301635758106795,0.9478303353769693
4.35149650092505,0.8034544896319058
4.401935185208875,0.5779051042444074
4.452958509942655,0.2912855619317671
4.504573251759458,-0.02873063417829491
4.556786265841064,-0.3492762822989597
4.609604486828434,-0.6355072344585837
4.663034929742731,-0.8543914954606051
4.717084690917018,-0.9786903111799652
4.771760948938746,-0.9906672696815636
4.827070965603183,-0.8850238171088112
4.8830220868778795,-0.6705826341621388
4.9396217438783205,-0.3703332672917245
4.996877453854884,-0.019618277405315826
5.054796821191241,0.33753650664722035
5.113387538414326,0.6536783838946998
5.172657387216019,0.8842279304299725
5.2326142394866615,0.9940394653512103
5.293266058360562,0.9632761534566303
5.354620899273607,0.7916126895869446
5.416686911033152,0.4998898382982136
5.479472336900287,0.12862180078951035
5.542985515684669,-0.26681428200026097
5.607234882852032,-0.623941763972433
5.672228971644543,-0.8829675013545079
5.737976414214134,-0.9971477263408266
5.804485942768978,-0.9419699545646815
5.871766390733256,-0.7213264000569196
5.939826693920357,-0.3691367810663285
6.008675891719687,0.054485241444883904
6.07832312829723,0.47249425460319633
6.148777653810023,0.8044788540461113
6.220048825634712,0.9823446894395294
6.292146109610344,0.9651417707538953
6.365079081295571,0.7497823827961749
6.4388574272404195,0.3747898712132823
6.513490946272802,-0.08466464028325218
6.588989550799949,-0.5304555294955845
6.6653632681249135,-0.8619016612155936
6.742622241778342,-0.9989257612672429
6.820776732865685,-0.902738330459512
6.899837121430019,-0.5886128892908428
6.9798139078306605,-0.12649317931156637
7.060717714137773,0.3723136512304154
7.142559285543126,0.7806632573609669
